playlist_id,playlist_name,playlist_total_tracks,owner_id,owner_name,total_followers
37i9dQZF1DX2aneNMeYHQ8,Rockin' Vibes,111,spotify,Spotify,450466
37i9dQZF1DWZjmJmeiazwd,Ultimate Rock Gaming,150,spotify,Spotify,436543
37i9dQZF1DX23YPJntYMnh,Funk Rock,60,spotify,Spotify,431901
37i9dQZF1DWWH0izG4erma,Country Rocks,109,spotify,Spotify,413735
37i9dQZF1DX3RfxtU3KC3j,Türkçe Rock,50,spotify,Spotify,411455
37i9dQZF1DWYMHB55fgZrY,Iconos del Rock Mexicano,100,spotify,Spotify,406178
37i9dQZF1DWXTHBOfJ8aI7,Légendes du Rock,70,spotify,Spotify,405937
37i9dQZF1DWY6vTWIdZ54A,Dirty Rock,140,spotify,Spotify,405476
37i9dQZF1DXdSo2zQhniZC,Aussie Rock Classics,60,spotify,Spotify,395858
37i9dQZF1DX7Ku6cgJPhh5,Rock Drive,100,spotify,Spotify,391007
37i9dQZF1DX7Z7kYpKKGTc,Rock Love Songs,50,spotify,Spotify,365404
37i9dQZF1DX99DRG9N39X3,10s Rock Anthems,75,spotify,Spotify,332639
37i9dQZF1DWZNFWEuVbQpD,Rock: i Classici,100,spotify,Spotify,282057
37i9dQZF1DX9bvVeeesP1m,Anadolu Rock,50,spotify,Spotify,247481
37i9dQZF1DWXZo3QlWdchi,Rock Acústico,75,spotify,Spotify,242134
37i9dQZF1DX1X7WV84927n,Hard Rock,100,spotify,Spotify,237583
37i9dQZF1DWTfrr8pte1rT,Rocktronic,125,spotify,Spotify,232851
42RzknAZ7lkhLhl057N86v, ROCK NACIONAL ARGENTINO ,74,5c6gat4fnoh36l24t162njgds,Top Global,228218
5eYZGmjBvg3kpIUVpRCUhE,Rock en Español 80's 90's 2000's Rompan Todo,118,filtrmexico,Filtr Mexico,201497
37i9dQZF1DX6ntWKaOqGAp,J-Rock Now,70,spotify,Spotify,171112
37i9dQZF1DX8V6C5Nr1MvC,Rocktail Hour,94,spotify,Spotify,156969
7lLqgafJ4w6J2nwxGtKjWH,Rock Music 2022 - Best Rock- Indie Rock - Alternative,195,i3jc8styyx7rnr2txznwigqpw,Latin Hits,143360
37i9dQZF1DXe9Gx5fVy1RT,Best of Rock: 1970,60,spotify,Spotify,138021
37i9dQZF1DX8jpyvTAre41,Rock Your Block,100,spotify,Spotify,137973
37i9dQZF1DWZVAVMhIe3pV,Energy Booster: Rock,250,spotify,Spotify,133896
37i9dQZF1DXcYHsRTcIw5a,Rocksteady,40,spotify,Spotify,127392
37i9dQZF1DXb7TP3hnjz42,Best of Rock: 1994,60,spotify,Spotify,126306
37i9dQZF1DX525kA8Naqsg,Raised on Rock,80,spotify,Spotify,125903
37i9dQZF1DXe3fHHqLkbnV,90s Soft Rock,109,spotify,Spotify,119342
37i9dQZF1DWYctfAtweUtE,Rock Throwback,100,spotify,Spotify,111897
37i9dQZF1DXccljMjoDjBT,80s Soft Rock,100,spotify,Spotify,111544
3cmB6GY8ojluJiJqV8Ci9k,Rock Latino 80-90 Lo Mejor,165,12141197129,M-Cortez Cervantes,111237
3O0kKyRVt6TxYBTU4EYikO,Rock Nacional - As Melhores,136,12149172389,@vitrolaplay,108090
37i9dQZF1DXb9ynY7YLqCC,Rock Barrial,80,spotify,Spotify,107640
37i9dQZF1DX50zbPdCCGia,70s Soft Rock,120,spotify,Spotify,107084
37i9dQZF1DX42a57xwmtrj,Rock Urbano,75,spotify,Spotify,105333
37i9dQZF1DX1helbHcrYM1,Modern Rock,100,spotify,Spotify,104830
2Jy0kpOnwXJR7CX50CLF9R,Rock Nacional Anos 80 e 90,172,neliocamargo,neliocamargo,103717
37i9dQZF1DX4vCk1GJH7zl,Rock Leve,75,spotify,Spotify,101663
37i9dQZF1DXc8YFRm3hen8,Rock del Día,80,spotify,Spotify,101167
37i9dQZF1DWWCk4v3ohhHQ,10s Pop Rock,109,spotify,Spotify,81525
37i9dQZF1DXdjpubZsBTg5,Rock en tu Idioma,60,spotify,Spotify,71338
37i9dQZF1DX6tTgVVjGVN7,Clásicos del Rock,50,spotify,Spotify,68613
37i9dQZF1DX9E1mLvTvD1f,90s Rock Drive,60,spotify,Spotify,64760
37i9dQZF1DX1o1CavDfr20,Rock Callejero,85,spotify,Spotify,63332
2uYCFYN7H4JUOEI7N4dLHN,80s Rock,131,digsterca,Digster Canada,60588
7q2YPQOqQFgaBzGlmM0Rr3,Rock Nacional 2021 🇦🇷 ,69,sypa442ewb49l2k3qmea3wanc,Top Music,58524
30zIqHLjwPVDyXwxduVZCB,Christmas Rock,50,digster.fm,digster.fm,58163
7loTdVDlvGUjmZkycYt2gM,ROCK EN INGLES DE LOS 80's,168,22qmhfpsvo53a3au6dkgf35jy,pelox0318,56105
3r07Opu9MTLyov4ao3oHBJ,Rock Nacional Argentino | El Mejor Rock de Argentina de los 60 70 80 90 00,55,listanauta,Listanauta,54683
37i9dQZF1DX206LSYrawGc,80s Rock Drive,50,spotify,Spotify,49070
37i9dQZF1DX52C9BnsaFI0,70s Rock Drive,70,spotify,Spotify,47763
6jmDxyne7FJ3fVA9CkGYpd,ROCK INTERNACIONAL 🤘,200,48f0rls8plj5j3rex3uyby3sw,Paulhino F. Teixeira,46720
6oF4i9FMoWGfvwUUI7IpgH, ROCK ARGENTINO 🔥 : Rock Nacional Argentino,84,sonymusicargentina,Filtr Argentina	,46277
37i9dQZF1DWUVz2IHyFor3,Rock FM,100,spotify,Spotify,40824
5BFtHefAdZnmVmQ4dJZB6b,Rock Urbano Mexicano,251,22py7ar36bbongztwh47ygaoq,Geovanni Martínez Dorantes,40648
37i9dQZF1DX0URqd6gYywe,Baladas Rock,75,spotify,Spotify,40404
37i9dQZF1DX6RbMTl2YnQ8,Rock en Español: Los 2000,50,spotify,Spotify,38314
0y8MUle9Lf8VDNjPsskzJB,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,50,listanauta,Listanauta,33027
37i9dQZF1DXca9fdfkadHF,Rock Peruano,60,spotify,Spotify,28832
29RO0worSJjuu77SI7GXoR,ROCK HITS,363,22fyuvdgqcppcj2yy2dgdtg2y,JPorter13,24161
65zr5tIVNr5spXyjsX77Gp,2000s Rock Hits Playlist - 00s Rock Anthems (Top 200 Rock Songs Of The 2000's),150,7bntwjdswpqhrnqr0gssydbd0,Redlist Playlists,23168
37i9dQZF1DX7aB3HyD8IR7,Rocková vzpruha,50,spotify,Spotify,21546
3MzqEKW8DQVFv8cStNSmG2,RockON_90's - 2000's,113,o2xgm947ms13m9cf9keirosl3,Edchy,18623
1HqsJYeH5kbHjb4Ytrikmx,Weihnachten Pop/Rock,87,littlemoi!,littlemoi!,15925
1SxsjQQJ8NqWhmZLY3XLJA,Christmas Rock Classics 🎅🎄,51,ben.carlsson.skiba,ben.carlsson.skiba,15019
37i9dQZF1DX402XqlJHYcQ,rock X rock,100,spotify,Spotify,14841
2VGshIw3KL25WNpSvkfTmk,Top 100 Best Metal and Rock Songs All Time!,100,8k4343cuzsfotjubxe4rsuowh,Cyap,13346
4T75fQJbyBh8xXBVi1Hv4K,Greatest Rock Ballads,190,carlosabreu666,Gustavo Thiele,12072
1w9otdsMYHInI9MCUo3kQM,Rock Argentino y Uruguayo,357,22qpeqch4uo2wk7nlmdz4m47q,Fede Rodriguez,9997
74PFzhSK4ZmFYq9gx0DAjL,Old Rock Songs 🤘🏼,118,jenna.schoonderbeek,jenna.schoonderbeek,8729
37i9dQZF1DXbRS0uICZrNt,Rock Weihnacht,61,spotify,Spotify,7048
3XdyuqcMeq1LP4k7pe0dNl,Weihnachts Rock,108,1152034301,Der Orgler,3163
51nd77HueKWEIh8rf5L56n,ROCKING CHRISTMAS! ,29,rcourtneyuk,rcourtneyuk,2623
2t7XxJ9cd1ddjlme4AjmEo,Rockabilly & Rock'n'Roll Christmas,56,atenziarecords,Atenzia Records,706
